indicator,survey_id,survey_mid_calendar_quarter,area_id,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,MWI2004DHS,CY2004Q4,MWI_2_1,all,female,Y040_044,33,49,41.2423769087299,0.137362234099269,0.061553080803939,0.054397676616284,0.305923713788838
prevalence,MWI2004DHS,CY2004Q4,MWI_2_1,all,female,Y045_049,19,26,22.5387979206902,0.13867137775782,0.060282476772988,0.056488700904288,0.302131019250752
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y015_019,87,219,168.018458062067,0.009440836183158,0.007228621988243,0.002090570850033,0.041557772303524
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y015_024,95,473,359.034272073318,0.033711999511503,0.010316786945298,0.018408978236609,0.060946277241132
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y015_049,100,1137,864.553393845819,0.055575749386909,0.008619218308334,0.040907035234363,0.075092633194532
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y020_024,83,254,191.016832426424,0.054988975226621,0.017120683849685,0.029603780068788,0.099900973692032
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y025_029,81,237,176.391683181244,0.040507945841375,0.017705515031104,0.016994101767955,0.093463273634928
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y025_034,94,385,290.461679661214,0.059012335054329,0.015766515411776,0.034700873261877,0.098616349843926
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y030_034,74,148,115.677074872465,0.091954467861145,0.025005266233939,0.053304926767,0.154066857831253
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y035_039,71,118,88.367020940419,0.101280357021932,0.029688912688462,0.056127706355103,0.175984127482131
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y035_049,89,279,215.8000632961,0.088970949120636,0.019588688000119,0.057327865037827,0.135568146474068
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y040_044,56,98,79.7911811453523,0.084834936983057,0.031745283564447,0.039932848010889,0.171222193682056
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,both,Y045_049,45,63,48.8625850929014,0.070027711415659,0.030824605455214,0.028917633358446,0.159954351371631
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y015_019,60,98,75.4749156850105,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y015_024,78,204,158.364363507642,0.02393080083563,0.015800092871495,0.006469651825102,0.08450981820914
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y015_049,100,531,403.623803359239,0.046898190173365,0.009884657362505,0.030913286574867,0.070546988069845
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y020_024,59,106,82.8897352110784,0.045662198780609,0.030116293040421,0.012197120848346,0.156406735626955
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y025_029,72,122,88.0742473168426,0.028068718438576,0.013697002821118,0.010679676967379,0.071718708427974
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y025_034,81,188,137.841500056318,0.047879240410164,0.014831256549139,0.02589002870249,0.086878892094939
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y030_034,46,66,50.587035176303,0.088521744984623,0.036320405930284,0.038638863695274,0.190071217474011
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y035_039,48,57,43.4802415325636,0.075719645546298,0.036706782338215,0.028471922226986,0.186334813361086
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y035_049,76,139,108.593985565471,0.080168346952941,0.022876368339332,0.045299990346633,0.137996207418404
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y040_044,39,51,41.0975189153179,0.084534150376899,0.040783742439591,0.031824297111583,0.205973159259329
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y045_049,26,31,25.4754734612888,0.082665013982548,0.041770202833291,0.029705095221879,0.209644263872595
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,male,Y050_054,31,36,29.0295927004646,0.031828826767889,0.031616035370863,0.004381815815859,0.197154846452434
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y015_019,72,121,92.5448498563687,0.01718359545613,0.013189049300763,0.00376920625898,0.074756567962891
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y015_024,92,269,200.671974334204,0.041468401527293,0.014355955872986,0.020870123849248,0.080720624706927
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y015_049,100,606,461.901182341628,0.063684509848536,0.011830528975387,0.044071332676884,0.091193509043659
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y020_024,76,148,108.127944469375,0.0621692214651,0.01943198176496,0.033344858678175,0.112997635482494
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y025_029,65,115,89.4634638974026,0.054899863164221,0.02489804104543,0.022176593863209,0.129513359267763
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y025_034,86,197,154.413542547636,0.070640381797489,0.023975300545867,0.035823619373519,0.134572467054127
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y030_034,62,82,65.5050274268159,0.094943435841204,0.036438419255147,0.043695038348958,0.194099404824807
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y035_039,45,61,45.2746456204084,0.129307191891845,0.04257188878319,0.066099451007778,0.237581095664994
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y035_049,72,140,107.315635537567,0.098289126783396,0.026343365293131,0.057381026944261,0.163308741604507
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y040_044,36,47,38.6939431941096,0.085153210536682,0.049897320506609,0.025839126996918,0.246211216353679
prevalence,MWI2004DHS,CY2004Q4,MWI_2_2,all,female,Y045_049,28,32,23.5000709740714,0.057583718820425,0.03353537476719,0.017873737319583,0.170225914944798
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y015_019,52,106,66.1461663549611,0.004873772768868,0.004931305980026,0.000667159210967,0.034683630696359
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y015_024,73,232,141.087597405794,0.023925422364379,0.008176735245389,0.012190267285557,0.046426655499016
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y015_049,82,661,412.333117517198,0.07144087645569,0.012725391785884,0.05017588609409,0.100762091213517
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y020_024,59,126,75.1887244843454,0.039332698615536,0.013988957563801,0.01943244056218,0.077991383467443
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y025_029,64,117,71.6700853376753,0.04274448798079,0.015346248807211,0.020960686801633,0.085197428389114
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y025_034,73,231,145.773063731035,0.094028370322786,0.021759499141782,0.059186633154221,0.146193459364605
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y030_034,55,114,74.2445262607462,0.14671721441007,0.039150747672392,0.085214459226143,0.240918682424716
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y035_039,44,68,41.8234551412654,0.104521561508384,0.038883052105195,0.049163279801063,0.208542360398208
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y035_049,69,198,125.78106314606,0.098274960786251,0.022881177109896,0.061652357681257,0.153102543574696
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y040_044,48,80,52.1726639054411,0.132858539895108,0.037928022681869,0.074387453483159,0.226064898221648
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,both,Y045_049,35,50,32.7425706265701,0.04111149126294,0.020644242820271,0.015129183552677,0.106872830264039
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y015_019,28,48,31.4786592650087,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y015_024,47,94,57.7116842833365,0.003693296325521,0.003748268688407,0.000503186545376,0.026570462672872
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y015_049,79,294,185.136839226008,0.073620442052789,0.019535931357817,0.043364127366631,0.122288781051075
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y020_024,35,46,26.8370025543367,0.00722489420807,0.007346587952959,0.000976603854925,0.051393090652285
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y025_029,47,57,37.6432080712524,0.025914127112128,0.014075467460065,0.008839879959993,0.073521048005041
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y025_034,60,109,71.1758136665162,0.119368943224278,0.035570674558794,0.065275474779026,0.208299877246822
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y030_034,37,52,33.7799441134087,0.236624065997178,0.07150547311259,0.124864475269898,0.402416573129722
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y035_039,28,35,21.1039982250262,0.108590266230409,0.052266673634982,0.040562141905354,0.259814593375614
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y035_049,57,91,56.3717930888664,0.084484513628609,0.028593011856392,0.042800430452071,0.159980345980077
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y040_044,26,31,21.0427795328078,0.074302621970521,0.046004229783518,0.021179582789498,0.229437214358283
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y045_049,21,25,15.0706292713527,0.058439123188932,0.034311059584051,0.01795586906961,0.174021825264065
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,male,Y050_054,11,17,12.5501149461158,0.039028300350767,0.040410643707988,0.004890968358221,0.251269346211362
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y015_019,41,58,34.6850081472339,0.009443337694395,0.009531739303761,0.00129218292597,0.06563329383701
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y015_024,65,138,84.1220974687816,0.039992096169415,0.014321896902103,0.019658364714212,0.079649327348841
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y015_049,77,367,232.650268640471,0.069258969846824,0.012982474941968,0.04774952788657,0.099445771365401
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y020_024,46,80,49.4380939381292,0.061575537072459,0.02352019663568,0.028700656777842,0.127176141680479
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y025_029,41,60,35.1502606439506,0.06595641829127,0.029952076941653,0.026508166290783,0.15477620307912
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y025_034,60,122,75.6893977926328,0.065693612989206,0.021184496346007,0.034513523624424,0.121497552689837
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y030_034,40,62,40.590000345911,0.065477579238309,0.027907634310865,0.027862176463591,0.146236609565017
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y035_039,25,33,24.6760315111008,0.098041240064673,0.048296457306692,0.035928510867121,0.24072169924627
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y035_049,53,107,74.8508627190015,0.113985990625416,0.03197085824963,0.064699629510871,0.193067186178152
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y040_044,35,49,31.7012631523057,0.180807809417971,0.059674969727906,0.091078336362842,0.327122356745644
prevalence,MWI2004DHS,CY2004Q4,MWI_2_3,all,female,Y045_049,19,25,18.7441046853517,0.021125239555379,0.02103361630507,0.002930891778756,0.136772767439752
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y015_019,125,312,249.659781456879,0.034223465202888,0.011782200824681,0.017315367844839,0.066524272659439
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y015_024,151,642,515.882424242244,0.102188911763627,0.01521900894506,0.075980389135051,0.136106130229532
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y015_049,161,1500,1200.82186246431,0.172382609105039,0.013099964498211,0.148198311027807,0.199588769134355
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y020_024,131,330,267.131761906357,0.171270845084821,0.023946383378328,0.129282794021479,0.223396908190315
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y025_029,118,274,219.374353407997,0.243996081071128,0.030040331215756,0.189988958531908,0.307526891284201
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y025_034,148,479,386.838416460602,0.241484365731067,0.022702408126465,0.199810291369797,0.28871423142877
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y030_034,113,205,167.556488364279,0.238296689650791,0.033396387803086,0.179070803596055,0.309720635759262
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y035_039,92,139,108.207625402718,0.224018983701913,0.039234721450462,0.156465629389778,0.310019051261146
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y035_049,136,379,298.259596861085,0.204311313882633,0.022784736106967,0.163247378522351,0.252586559157054
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y040_044,90,140,112.576361449515,0.186347129500354,0.035312823192974,0.126706384197312,0.265525215813564
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,both,Y045_049,70,100,77.9016884857714,0.20272769154572,0.040475247748453,0.134685842188507,0.293485062391486
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y015_019,89,149,119.203349292989,0.014294873303805,0.010390653704847,0.003406101317535,0.057968577277482
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y015_024,122,267,214.978234083928,0.042976019963211,0.014597733529311,0.021906409298702,0.082599066390066
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y015_049,154,621,495.243618457313,0.131032565831436,0.016570056945766,0.101827136113882,0.167056517394131
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y020_024,85,118,96.4429132787737,0.082662929876263,0.03009883785319,0.039746894609779,0.164002729800255
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y025_029,76,112,88.4215524626215,0.222537230404829,0.051308695033164,0.137978413431566,0.338564103835006
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y025_034,111,206,166.200426813381,0.210858280698204,0.033639550473207,0.152387821461906,0.284240221186549
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y030_034,69,94,77.8018021750332,0.197268789884332,0.049062696631637,0.118083274989978,0.310839415444173
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y035_039,42,49,37.7652755864511,0.24622023985575,0.071059117092442,0.133624400665769,0.408912715212383
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y035_049,92,148,114.711434614095,0.180328661500771,0.031700716117627,0.126256210974121,0.250908874104231
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y040_044,55,69,55.3898211278516,0.127552344976572,0.038067612001973,0.069574719308664,0.222300322717008
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y045_049,25,30,21.7185351715871,0.202868211103172,0.073182329577485,0.094881593890427,0.381900136894978
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,male,Y050_054,37,38,31.9822428986001,0.198877193763635,0.077724912494647,0.087107684180995,0.39241297042416
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y015_019,98,163,133.471171419293,0.056393628510357,0.021575938854365,0.026287018727046,0.116843758107006
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y015_024,135,375,304.996058764382,0.152083588008957,0.020210443890249,0.116548523805251,0.196048814599867
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y015_049,160,879,716.124873668536,0.206890664402863,0.015881768801204,0.177486097436148,0.239746803973505
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y020_024,115,212,171.530221351766,0.22717189438703,0.032843245125712,0.16924270774807,0.297821048218696
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y025_029,100,162,132.781078212666,0.261163498165713,0.041783215819118,0.18780390349218,0.350801823336375
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y025_034,131,273,222.538565992511,0.26780674965522,0.029600572136068,0.213887646901988,0.329618986144491
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y030_034,76,111,90.0595696108294,0.276897472441177,0.044375623985949,0.198724149424451,0.371562417626847
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y035_039,70,90,70.8476004735163,0.210592767597376,0.039437377082418,0.143525509063427,0.298091956767932
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y035_049,117,231,188.667851773505,0.223280926415275,0.027497721508169,0.17401847682565,0.281732288971718
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y040_044,59,71,59.3467560696593,0.258784031901447,0.057662420051811,0.162262050376187,0.386249813862452
prevalence,MWI2004DHS,CY2004Q4,MWI_2_4,all,female,Y045_049,49,70,60.2735705493715,0.202646571063338,0.044912533410435,0.128462700401812,0.30469292339915
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y015_019,77,171,142.209069780917,0.014421355470755,0.008172438717004,0.004718836739257,0.043207409647029
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y015_024,98,385,313.607054033308,0.072671922478012,0.012945663567777,0.051035074610132,0.102491205038338
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y015_049,109,1016,827.950579833575,0.179157480890197,0.015490243710599,0.150777691645841,0.211548324481215
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y020_024,87,214,171.824004021699,0.117428724736899,0.023148497063473,0.079089788847433,0.170903535671351
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y025_029,88,216,177.790697708896,0.187345913514732,0.030356334616645,0.134919710701528,0.25415846650759
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y025_034,103,399,325.938009618148,0.235590583355093,0.029955836422651,0.181974185242498,0.299225844067474
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y030_034,86,183,148.150735461136,0.293111875175288,0.040858902382721,0.219802254350831,0.378994794661679
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y035_039,61,104,86.3899597713393,0.243695194611793,0.051144175697612,0.157572368117243,0.356944772371238
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y035_049,85,232,188.990586812791,0.259465546073086,0.032627176629275,0.200758087892791,0.328289093554031
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y040_044,52,73,57.5152792174418,0.342760419846374,0.066280497681683,0.226588364547205,0.481419220868455
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,both,Y045_049,44,55,45.1574546921255,0.178725439267906,0.060706368713117,0.08821649776961,0.328626264484669
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y015_019,52,79,67.4709935920615,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y015_024,79,159,129.780845615424,0.020543442096492,0.012869920794565,0.005951899762181,0.068444211962055
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y015_049,106,455,373.088627527531,0.168953503659817,0.021840640787398,0.130342190730808,0.216159701313349
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y020_024,54,80,63.0184406533009,0.039517027931002,0.024774456321133,0.011317512753528,0.12882508008727
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y025_029,58,93,77.3277358650392,0.155684066487882,0.043302515282847,0.088155258340326,0.260181417128248
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y025_034,83,185,154.267777509647,0.208960184116537,0.038711099309979,0.143046474611942,0.29479776563188
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y030_034,60,92,76.9506558474247,0.261616530607802,0.054382431394441,0.169474611380269,0.380880741135535
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y035_039,40,50,40.4684095123308,0.281710937218804,0.077670827953447,0.15599804013674,0.45421120181211
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y035_049,67,111,89.3858961591043,0.311113454886241,0.051603364240585,0.219800488429099,0.419942735841231
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y040_044,35,44,34.434461905823,0.428025303862851,0.088727671555304,0.268893514082853,0.603583461200993
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y045_049,15,17,14.5601294932029,0.123912617652624,0.088325670105306,0.027907274424588,0.410665571642663
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,male,Y050_054,14,17,14.1242229375823,0.119519746752378,0.083782900730354,0.027721996864817,0.39256185581348
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,female,Y015_019,58,92,75.0070159159904,0.028572247084193,0.016148211320565,0.009316324873499,0.084243814558217
prevalence,MWI2004DHS,CY2004Q4,MWI_2_5,all,female,Y015_024,87,226,185.564848539924,0.115012115917983,0.020376457455761,0.080697581909386,0.161356916943172
